familia, eluyente1, eluyente2, columna_nombre, columna_usp_code, columna_length, columna_id, columna_particle_size, columna_temperature, columna_flowrate, tiempo_muerto, score
Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0.02069737087451049

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0.01632741135006832

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0.0032559149120903242

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0.017722996134490545

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0.004823559279004856

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0.025431335394435015

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0.2506123828026015

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0.09216820161347897

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0.004894303863375998

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0.06197111730428173

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0.23737848855440574

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0.05861622181912411

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0.015266196279666425

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0.047859705867488764

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0.9995755292619514

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0.004598607278938397

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0.018159887422100108

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0.0020721094073767265

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0.017160387307065463

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0.005102784662487264

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0.021638641388088693

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0.3166535933569554

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0.026272418807561794

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0.37522841026455866

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0.006609767053840709

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0.34133790737564323

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0.013287570482961504

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0.012121850953936942

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS C18, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0.016276948192250444

Fatty Acyls (CHEMONTID:0003909), None, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 55.0, 0.4, 0.275625, 0.4200797390358826

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 35.0, 0.25, 0.441, 0.4769327335495345

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 35.0, 0.3, 0.735, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 1.7148801268080045

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 1.6530278232405893

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 1.7922348484848483

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 1.741055184960582

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 1.649599012954966

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 1.618746708794102

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.16, 1.378125, 1.6438303371041234

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.15, 1.47, 1.648356054530874

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, Waters Atlantis Premier BEH Z-HILIC, column.usp.code_L122, 100.0, 2.1, 1.7, 40.0, 0.17, 1.2970588235294116, 1.7247081390349572

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Agilent InfinityLab Poroshell 120 HILIC-Z (Peek-lined), column.usp.code_L114, 50.0, 2.1, 2.7, 30.0, 0.12, 0.91875, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 45.0, 0.12, 0.91875, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 30.0, 0.12, 0.91875, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 30.0, 0.12, 0.91875, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 30.0, 0.12, 0.91875, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 30.0, 0.12, 0.91875, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 50.0, 2.1, 5.0, 30.0, 0.12, 0.91875, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 100.0, 2.1, 5.0, 40.0, 0.15, 1.47, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 100.0, 2.1, 5.0, 40.0, 0.2, 1.1025, 0

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, None, HILICON iHILIC-(P) Classic-HILIC-PEEK, column.usp.code_L122, 100.0, 2.1, 5.0, 40.0, 0.12, 1.8375, 0

Fatty Acyls (CHEMONTID:0003909), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0.10156139440539647

Fatty Acyls (CHEMONTID:0003909), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0.013226957799706066

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.23398723157283807

Fatty Acyls (CHEMONTID:0003909), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.07787305106866693

Dithiins (CHEMONTID:0002055), eluent.1.h2o 0, None, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 150.0, 2.0, 1.7, 30.0, 0.4, 0.7499999999999999, 0

Phenanthrenes and derivatives (CHEMONTID:0000025), eluent.1.h2o 0, eluent.2.meoh 0, Waters XBridge C18, column.usp.code_L1, 50.0, 2.1, 3.5, 30.0, 0.2, 0.55125, 0

Phenanthrenes and derivatives (CHEMONTID:0000025), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0.036822216363476594

Phenanthrenes and derivatives (CHEMONTID:0000025), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0.8175618175629384

Phenanthrenes and derivatives (CHEMONTID:0000025), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0.8175618175629384

Phenanthrenes and derivatives (CHEMONTID:0000025), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0

Phenanthrenes and derivatives (CHEMONTID:0000025), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0

Phenanthrenes and derivatives (CHEMONTID:0000025), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0.9434914228052472

Phenanthrenes and derivatives (CHEMONTID:0000025), None, eluent.2.meoh 0, Thermo Scientific Acclaim RSLC 120 C18, column.usp.code_L1, 100.0, 2.1, 2.2, 30.0, 0.2, 1.1025, 0.9434914228052472

Phenanthrenes and derivatives (CHEMONTID:0000025), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.6392664212228608

Phenanthrenes and derivatives (CHEMONTID:0000025), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 50.0, 2.1, 1.7, 40.0, 0.6, 0.18375, 0.45122313231817934

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.3, 0.735, 0.779870645637127

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 98.03921568627452, 2.056862745098039, 1.7, 38.0, 0.24, 0.895845316696432, 0.711609950521746

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters Symmetry C18, column.usp.code_L1, 100.0, 2.1, 2.939114724480578, 38.800043464517145, 0.3379565217391304, 0.6764124221130337, 0.8065207655084247

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Synergi Hydro-RP, column.usp.code_L1, 150.0, 2.0, 4.0, 30.0, 0.5, 0.6, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH Shield RP18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.6, 0.3675, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Luna Omega Polar C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.5, 0.441, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Luna Omega Polar C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.5, 0.441, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Luna C18, column.usp.code_L1, 150.0, 4.6, 3.0, 25.0, 0.5, 3.1739999999999995, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, 0, column.usp.code_0, 50.0, 0.5, 2.7, 35.0, 0.01, 0.625, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, 0, column.usp.code_0, 100.0, 0.5, 2.7, 45.0, 0.015, 0.8333333333333334, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Merck Supelco SUPELCOSIL LC-C18, column.usp.code_L1, 250.0, 4.6, 5.0, 40.0, 1.0, 2.645, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH Shield RP18, column.usp.code_L1, 150.0, 2.1, 1.7, 40.0, 0.4, 0.8268749999999999, 0.7723641675111672

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Thermo Scientific Hypersil GOLD, column.usp.code_L1, 113.75, 2.1, 1.9, 40.0, 0.4, 0.6500755324656243, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Agilent ZORBAX Eclipse XDB-C18, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0.915691772213091

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Agilent InfinityLab Poroshell 120 EC-C18, column.usp.code_L1, 100.0, 3.0, 2.7, 25.0, 0.4, 1.125, 0.7676079195066536

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Kinetex PFP, column.usp.code_L43, 100.0, 4.6, 5.0, 45.0, 0.6, 1.7633333333333332, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, 0, column.usp.code_0, 150.0, 2.1, 2.6, 40.0, 0.35, 0.945, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, 0, column.usp.code_0, 150.0, 2.1, 2.6, 40.0, 0.35, 0.945, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 65.0, 0.4, 0.55125, 0.7849526216045484

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Agilent ZORBAX Extend-C18, column.usp.code_L1, 50.0, 2.1, 1.8, 35.0, 0.1, 1.1025, 0.6176732585070374

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0.8377383547450697

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH Amide, column.usp.code_L68, 100.0, 2.1, 1.7, 40.0, 0.5, 0.4571959788769226, 0.658844666795283

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 30.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC HSS T3, column.usp.code_L1, 100.0, 2.1, 1.8, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Phenomenex Kinetex XB-C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 30.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 2.1, 1.7, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Synergi Polar-RP, column.usp.code_L11, 100.0, 1.0, 100.0, 40.0, 0.4, 0.125, 0.9767532341211944

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Phenomenex Synergi Polar-RP, column.usp.code_L11, 100.0, 1.0, 100.0, 40.0, 0.4, 0.125, 1.0419866871479775

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0.7362995889391177

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, None, Waters ACQUITY UPLC BEH C18, column.usp.code_L1, 100.0, 1.0, 1.7, 50.0, 0.3, 0.1666666666666666, 0.5805697178371436

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 30.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 30.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Waters CORTECS UPLC C18, column.usp.code_L1, 100.0, 2.1, 1.6, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 50.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.acn 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 40.0, 0.4, 0.55125, 0

Isoflavonoids (CHEMONTID:0002506), eluent.1.h2o 0, eluent.2.meoh 0, Restek Raptor Biphenyl, column.usp.code_L11, 100.0, 2.1, 2.7, 30.0, 0.4, 0.55125, 0

