Aryltetralin lignans (CHEMONTID:0003425), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0
Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Phenomenex Synergi Polar-RP, usp_code=column.usp.code_L11, length=100.0, id=1.0, particle_size=100.0, temperature=40.0, flowrate=0.4, t0=0.125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0.00048644676544189435

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.7, temperature=50.0, flowrate=0.3, t0=0.1666666666666666)), 0.055691628468378045

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters CORTECS UPLC C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Restek Raptor Biphenyl, usp_code=column.usp.code_L11, length=100.0, id=2.1, particle_size=2.7, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.0

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.07596153846153852

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=None, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.02981303688731691

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Thermo Scientific Acclaim RSLC 120 C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.2, temperature=30.0, flowrate=0.2, t0=1.1025)), 0.12272727272727267

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=35.0, flowrate=0.35, t0=0.63)), 0.07196531791907518

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.35, t0=0.63)), 0.08422619047619045

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.35, t0=0.63)), 0.30455764075067027

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.0005276116778051128

Benzodioxoles (CHEMONTID:0000296), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.0005551528983607642

Isoxazolopyridines (CHEMONTID:0002330), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.3325801592425222

Isoxazolopyridines (CHEMONTID:0002330), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.6, t0=0.18375)), 0.0005688051029942899

Pyrrolo[3,4-d]pyridazines (CHEMONTID:0003770), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent ZORBAX Extend-C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=1.8, temperature=35.0, flowrate=0.1, t0=1.1025)), 0.00034798747245092253

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=150.0, id=2.1, particle_size=1.8, temperature=40.0, flowrate=0.28, t0=1.18125)), 0.13202051824277283

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.3, t0=0.735)), 0.034855179185076086

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=1.0, particle_size=1.8, temperature=38.75, flowrate=0.3877777777777778, t0=0.1336752174951531)), 0.03412126638312646

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Thermo Scientific Hypersil GOLD, usp_code=column.usp.code_L1, length=150.0, id=2.1, particle_size=1.9, temperature=41.66666666666666, flowrate=0.5, t0=0.6615)), 0.0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=150.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.4, t0=0.8268749999999999)), 0.01478321290448054

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.acn 0, eluyente2=eluent.2.h2o 0, columna=Column(name=Merck SeQuant ZIC-pHILIC, usp_code=column.usp.code_L122, length=150.0, id=2.1, particle_size=5.0, temperature=32.5, flowrate=0.1, t0=3.3075)), 0.09345794392523366

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH C18, usp_code=column.usp.code_L1, length=98.03921568627452, id=2.056862745098039, particle_size=1.7, temperature=38.0, flowrate=0.24, t0=0.895845316696432)), 0.0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=150.0, id=2.0, particle_size=1.7, temperature=30.0, flowrate=0.4, t0=0.7499999999999999)), 0.6294654244378886

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters XBridge C18, usp_code=column.usp.code_L1, length=50.0, id=2.1, particle_size=3.5, temperature=30.0, flowrate=0.2, t0=0.55125)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=None, eluyente2=None, columna=Column(name=Merck SeQuant ZIC-pHILIC, usp_code=column.usp.code_L122, length=100.0, id=2.1, particle_size=5.0, temperature=25.0, flowrate=0.2266666666666666, t0=1.0085205416402705)), 0.00713557594291524

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters Symmetry C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=2.939114724480578, temperature=38.800043464517145, flowrate=0.3379565217391304, t0=0.6764124221130337)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=38.75, flowrate=0.3, t0=0.735)), 0.002762430939226522

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Merck SeQuant ZIC-HILIC, usp_code=column.usp.code_L114, length=100.0, id=2.1, particle_size=3.5, temperature=25.0, flowrate=0.3, t0=0.735)), 0.001371742112482824

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Synergi Hydro-RP, usp_code=column.usp.code_L1, length=150.0, id=2.0, particle_size=4.0, temperature=30.0, flowrate=0.5, t0=0.6)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH Shield RP18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.7, temperature=30.0, flowrate=0.6, t0=0.3675)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Luna Omega Polar C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.6, temperature=40.0, flowrate=0.5, t0=0.441)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Luna C18, usp_code=column.usp.code_L1, length=150.0, id=4.6, particle_size=3.0, temperature=25.0, flowrate=0.5, t0=3.1739999999999995)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=0, usp_code=column.usp.code_0, length=50.0, id=0.5, particle_size=2.7, temperature=35.0, flowrate=0.01, t0=0.625)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=0, usp_code=column.usp.code_0, length=100.0, id=0.5, particle_size=2.7, temperature=45.0, flowrate=0.015, t0=0.8333333333333334)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC BEH Shield RP18, usp_code=column.usp.code_L1, length=150.0, id=2.1, particle_size=1.7, temperature=40.0, flowrate=0.4, t0=0.8268749999999999)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=None, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.788888888888889, temperature=50.0, flowrate=0.3877777777777778, t0=0.5895077091536252)), 0.007032258064516142

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Merck SeQuant ZIC-HILIC, usp_code=column.usp.code_L114, length=145.45454545454547, id=2.1000000000000005, particle_size=4.863636363636363, temperature=25.0, flowrate=0.25, t0=1.3300246658237755)), 0.0008912655971479311

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=113.15789473684212, id=2.0368421052631582, particle_size=1.788888888888889, temperature=38.75, flowrate=0.1, t0=2.433511506058683)), 0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Thermo Scientific Hypersil GOLD, usp_code=column.usp.code_L1, length=113.75, id=2.1, particle_size=1.9, temperature=40.0, flowrate=0.4, t0=0.6500755324656243)), 0.0

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.meoh 0, columna=Column(name=Agilent ZORBAX Eclipse XDB-C18, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=50.0, flowrate=0.4, t0=0.55125)), 0.033206314643440364

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Waters ACQUITY UPLC HSS T3, usp_code=column.usp.code_L1, length=100.0, id=2.1, particle_size=1.8, temperature=30.0, flowrate=0.4, t0=0.55125)), 0.008631319358816203

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Phenomenex Synergi Hydro-RP, usp_code=column.usp.code_L1, length=250.0, id=2.0, particle_size=4.0, temperature=25.0, flowrate=0.2, t0=2.5)), 0.6395676691729324

Imidazopyrimidines (CHEMONTID:0001797), Config(eluyente1=eluent.1.h2o 0, eluyente2=eluent.2.acn 0, columna=Column(name=Agilent InfinityLab Poroshell 120 EC-C18, usp_code=column.usp.code_L1, length=100.0, id=3.0, particle_size=2.7, temperature=25.0, flowrate=0.4, t0=1.125)), 0.044117647058823505
